date,week,class,price
2012,28,H,42660
2012,28,H,24870
2012,28,H,35000
2012,28,H,42670
2012,28,H,32660
2012,28,H,30000
2012,28,H,42660
2012,28,H,42660
2012,28,H,33330
2012,28,H,49330
2012,28,H,35000
2012,28,H,42600
2012,28,H,42670
2012,28,H,36000
2012,28,H,49330
2012,28,H,46930
2012,28,H,45830
2012,28,H,34950
2012,28,H,35000
2012,28,H,42600
2012,28,H,35000
2012,28,H,42660
2012,28,H,46000
2012,28,H,42660
2012,28,H,42660
2012,28,M,26250
2012,28,M,25000
2012,28,M,25000
2012,28,M,23330
2012,28,M,34500
2012,28,M,30000
2012,28,M,32000
2012,28,M,31000
2012,28,M,32000
2012,28,M,34500
2012,28,M,25000
2012,28,M,30000
2012,28,M,32000
2012,28,M,32000
2012,28,M,32000
2012,28,M,30000
2012,28,M,25000
2012,28,M,34500
2012,28,M,32000
2012,28,H,40000
2012,28,H,42660
2012,28,M,25000
2012,28,H,33000
2012,28,H,49330
2012,28,H,42660
2012,28,H,24870
2012,28,H,35000
2012,28,H,42670
2012,28,H,32660
2012,28,H,30000
2012,28,H,42660
2012,28,H,42660
2012,28,H,33330
2012,28,H,49330
2012,28,H,35000
2012,28,H,42600
2012,28,H,42670
2012,28,H,36000
2012,28,H,49330
2012,28,H,46930
2012,28,H,45830
2012,28,H,34950
2012,28,H,35000
2012,28,H,49300
2012,28,H,42600
2012,28,H,35000
2012,28,H,42660
2012,28,H,46000
2012,28,H,42660
2012,28,H,42660
2012,28,M,30000
2012,28,M,34500
2012,28,M,32000
2012,28,M,26250
2012,28,M,25000
2012,28,M,25000
2012,28,M,23330
2012,28,M,34500
2012,28,M,30000
2012,28,M,32000
2012,28,M,31000
2012,28,M,32000
2012,28,M,34500
2012,28,M,25000
2012,28,M,30000
2012,28,M,32000
2012,28,M,32000
2012,28,M,32000
2012,28,H,40000
2012,28,H,34950
2012,28,H,42660
2012,28,H,42660
2012,28,H,42660
2012,28,H,40000
2012,28,H,33000
2012,28,H,49330
2012,28,H,42660
2012,28,H,24870
2012,28,H,35000
2012,28,H,42670
2012,28,H,32660
2012,28,H,30000
2012,28,H,42660
2012,28,H,42660
2012,28,H,33330
2012,28,H,49330
2012,28,H,35000
2012,28,H,42600
2012,28,H,42670
2012,28,H,36000
2012,28,H,49330
2012,28,H,46930
2012,28,H,45830
2012,28,M,30000
2012,28,M,25000
2012,28,M,34500
2012,28,M,32000
2012,28,M,26250
2012,28,M,25000
2012,28,M,25000
2012,28,M,23330
2012,28,M,34500
2012,28,M,30000
2012,28,M,32000
2012,28,M,31000
2012,28,M,32000
2012,28,M,34500
2012,28,M,25000
2012,28,M,30000
2012,28,M,32000
2012,28,M,32000
2012,28,M,32000
2012,28,H,46000
2012,28,H,35000
2012,28,H,49300
2012,28,H,42600
2012,28,H,35000
2012,28,H,42660
2012,28,M,31000
2012,28,M,32000
2012,28,M,34500
2012,28,M,25000
2012,28,M,30000
2012,28,M,32000
2012,28,M,32000
2012,28,M,32000
2012,28,M,30000
2012,28,M,25000
2012,28,M,34500
2012,28,M,32000
2012,28,M,26250
2012,28,M,25000
2012,28,M,25000
2012,28,M,23330
2012,28,M,34500
2012,28,M,30000
2012,28,M,32000
2012,28,H,42660
2012,28,H,40000
2012,28,H,33000
2012,28,H,49330
2012,28,H,42660
2012,28,H,24870
2012,28,H,35000
2012,28,H,42670
2012,28,H,32660
2012,28,H,30000
2012,28,H,42660
2012,28,H,42660
2012,28,H,33330
2012,28,H,49330
2012,28,H,35000
2012,28,H,42600
2012,28,H,42670
2012,28,H,36000
2012,28,H,49330
2012,28,H,46930
2012,28,H,45830
2012,28,H,34950
2012,28,H,35000
2012,28,H,49300
2012,28,H,42600
2012,28,H,35000
2012,28,H,42660
2012,28,H,46000
2012,28,H,42660
2012,28,H,42660
2012,28,H,42660
2012,28,M,25000
2012,28,H,33000
2012,28,H,49330
2012,28,H,24870
2012,28,H,35000
2012,28,H,42670
2012,28,H,32660
2012,28,H,30000
2012,28,H,42660
2012,28,H,42660
2012,28,H,33330
2012,28,H,49330
2012,28,H,35000
2012,28,H,42600
2012,28,H,42670
2012,28,H,36000
2012,28,H,49330
2012,28,H,46930
2012,28,H,45830
2012,28,H,34950
2012,28,H,35000
2012,28,H,49300
2012,28,H,42600
2012,28,H,35000
2012,28,H,42660
2012,28,H,46000
2012,28,H,42660
2012,28,H,42660
2012,28,M,25000
2012,28,M,23330
2012,28,M,30000
2012,28,M,32000
2012,28,M,31000
2012,28,M,32000
2012,28,M,34500
2012,28,M,25000
2012,28,M,30000
2012,28,M,32000
2012,28,M,32000
2012,28,M,32000
2012,28,M,34500
2012,28,M,30000
2012,28,M,25000
2012,28,M,34500
2012,28,M,32000
2012,28,M,26250
2012,28,H,40000
2012,29,H,42660
2012,29,H,33000
2012,29,H,49330
2012,29,H,24870
2012,29,H,35000
2012,29,H,42670
2012,29,H,32660
2012,29,H,30000
2012,29,H,42660
2012,29,H,42660
2012,29,H,33330
2012,29,H,49330
2012,29,H,35000
2012,29,H,42600
2012,29,H,42670
2012,29,H,36000
2012,29,H,49330
2012,29,H,46930
2012,29,H,45830
2012,29,H,34950
2012,29,H,35000
2012,29,H,49300
2012,29,H,42600
2012,29,H,35000
2012,29,H,42660
2012,29,H,46000
2012,29,H,42660
2012,29,H,42660
2012,29,M,30000
2012,29,M,25000
2012,29,M,34500
2012,29,M,32000
2012,29,M,26250
2012,29,M,25000
2012,29,M,25000
2012,29,M,23330
2012,29,M,34500
2012,29,M,30000
2012,29,M,32000
2012,29,M,31000
2012,29,M,32000
2012,29,M,34500
2012,29,M,25000
2012,29,M,30000
2012,29,M,32000
2012,29,M,32000
2012,29,M,32000
2012,29,H,40000
2012,29,H,35000
2012,29,H,42660
2012,29,H,46000
2012,29,H,42660
2012,29,H,42660
2012,29,H,42660
2012,29,H,40000
2012,29,H,33000
2012,29,H,49330
2012,29,H,42600
2012,29,H,24870
2012,29,H,35000
2012,29,H,42670
2012,29,H,32660
2012,29,H,30000
2012,29,H,42660
2012,29,H,42660
2012,29,H,33330
2012,29,H,49330
2012,29,H,35000
2012,29,H,42600
2012,29,H,42670
2012,29,H,36000
2012,29,H,49330
2012,29,H,46930
2012,29,H,40830
2012,29,H,34950
2012,29,H,40000
2012,29,H,49300
2012,29,M,32000
2012,29,M,30000
2012,29,M,25000
2012,29,M,34500
2012,29,M,32000
2012,29,M,26250
2012,29,M,25000
2012,29,M,25000
2012,29,M,23330
2012,29,M,34500
2012,29,M,30000
2012,29,M,32000
2012,29,M,31000
2012,29,M,32000
2012,29,M,34500
2012,29,M,30000
2012,29,M,30000
2012,29,M,32000
2012,29,M,32000
2012,29,H,42660
2012,29,M,32000
2012,29,H,33000
2012,29,H,32660
2012,29,H,49330
2012,29,H,42600
2012,29,H,24870
2012,29,H,35000
2012,29,H,42670
2012,29,H,30000
2012,29,H,42660
2012,29,H,42660
2012,29,H,33330
2012,29,H,49330
2012,29,H,35000
2012,29,H,42600
2012,29,H,42670
2012,29,H,36000
2012,29,H,49330
2012,29,H,46930
2012,29,H,40830
2012,29,H,34950
2012,29,H,40000
2012,29,H,49300
2012,29,H,35000
2012,29,H,42660
2012,29,H,46000
2012,29,H,42660
2012,29,H,42660
2012,29,M,30000
2012,29,M,30000
2012,29,M,25000
2012,29,M,34500
2012,29,M,32000
2012,29,M,26250
2012,29,M,25000
2012,29,M,25000
2012,29,M,23330
2012,29,M,34500
2012,29,M,30000
2012,29,M,32000
2012,29,M,31000
2012,29,M,32000
2012,29,M,34500
2012,29,M,30000
2012,29,M,32000
2012,29,M,32000
2012,29,H,40000
2012,29,H,42660
2012,29,M,32000
2012,29,H,33000
2012,29,H,49330
2012,29,H,42600
2012,29,H,24870
2012,29,H,35000
2012,29,H,42670
2012,29,H,32660
2012,29,H,30000
2012,29,H,42660
2012,29,H,42660
2012,29,H,33330
2012,29,H,49330
2012,29,H,35000
2012,29,H,42600
2012,29,H,42670
2012,29,H,36000
2012,29,H,49330
2012,29,H,46930
2012,29,H,40830
2012,29,H,34950
2012,29,H,40000
2012,29,H,49300
2012,29,H,35000
2012,29,H,42660
2012,29,H,46000
2012,29,H,42660
2012,29,H,42660
2012,29,M,30000
2012,29,M,25000
2012,29,M,34500
2012,29,M,32000
2012,29,M,24870
2012,29,M,26250
2012,29,M,25000
2012,29,M,25000
2012,29,M,23330
2012,29,M,34500
2012,29,M,30000
2012,29,M,32000
2012,29,M,31000
2012,29,M,32000
2012,29,M,34500
2012,29,M,30000
2012,29,M,30000
2012,29,M,32000
2012,29,M,32000
2012,29,H,40000
2012,29,H,42660
2012,29,M,32000
2012,29,H,33000
2012,29,H,49330
2012,29,H,42600
2012,29,H,24870
2012,29,H,35000
2012,29,H,42670
2012,29,H,32660
2012,29,H,34950
2012,29,H,40000
2012,29,H,49300
2012,29,H,35000
2012,29,H,42660
2012,29,H,46000
2012,29,H,42660
2012,29,H,42660
2012,29,H,35000
2012,29,H,30000
2012,29,H,42660
2012,29,H,42660
2012,29,H,33330
2012,29,H,49330
2012,29,H,42600
2012,29,H,42670
2012,29,H,36000
2012,29,H,49330
2012,29,H,46930
2012,29,H,40830
2012,29,M,30000
2012,29,M,25000
2012,29,M,34500
2012,29,M,32000
2012,29,M,24870
2012,29,M,26250
2012,29,M,25000
2012,29,M,25000
2012,29,M,23330
2012,29,M,34500
2012,29,M,30000
2012,29,M,32000
2012,29,M,31000
2012,29,M,32000
2012,29,M,34500
2012,29,M,30000
2012,29,M,30000
2012,29,M,32000
2012,29,M,32000
2012,29,H,40000
2012,29,M,24870
2012,29,H,42660
2012,29,M,25000
2012,29,M,25000
2012,29,M,23330
2012,29,M,34500
2012,29,M,30000
2012,29,M,32000
2012,29,M,31000
2012,29,M,32000
2012,29,M,34500
2012,29,M,30000
2012,29,M,30000
2012,29,M,32000
2012,29,M,32000
2012,29,M,32000
2012,29,M,30000
2012,29,M,25000
2012,29,M,34500
2012,29,M,32000
2012,29,H,42660
2012,29,H,40000
2012,29,H,33000
2012,29,H,49330
2012,29,H,42600
2012,29,H,24870
2012,29,H,35000
2012,29,H,42670
2012,29,H,32660
2012,29,H,30000
2012,29,H,42660
2012,29,H,42660
2012,29,H,33330
2012,29,H,49330
2012,29,H,35000
2012,29,H,42600
2012,29,H,42670
2012,29,H,36000
2012,29,H,49330
2012,29,H,46930
2012,29,H,40830
2012,29,H,34950
2012,29,H,40000
2012,29,H,49300
2012,29,H,35000
2012,29,H,42660
2012,29,H,46000
2012,29,H,42660
2012,29,M,26250
2012,29,H,42660
2012,29,H,40000
2012,29,H,33000
2012,29,H,49330
2012,29,H,42600
2012,29,H,35000
2012,29,H,42670
2012,29,H,32660
2012,29,H,30000
2012,29,H,42660
2012,29,H,42660
2012,29,H,33330
2012,29,H,49330
2012,29,H,35000
2012,29,H,42600
2012,29,H,42670
2012,29,H,36000
2012,29,H,49330
2012,29,H,46930
2012,29,H,40830
2012,29,H,40000
2012,29,H,49300
2012,29,H,35000
2012,29,H,42660
2012,29,H,46000
2012,29,H,42660
2012,29,H,42660
2012,29,H,34950
2012,29,M,30000
2012,29,M,25000
2012,29,M,34500
2012,29,M,32000
2012,29,M,24870
2012,29,M,26250
2012,29,M,25000
2012,29,M,25000
2012,29,M,23330
2012,29,M,34500
2012,29,M,30000
2012,29,M,32000
2012,29,M,31000
2012,29,M,32000
2012,29,M,34500
2012,29,M,30000
2012,29,M,30000
2012,29,M,32000
2012,29,M,32000
2012,29,M,32000
2012,30,M,30000
2012,30,H,42660
2012,30,M,34500
2012,30,M,32000
2012,30,M,24870
2012,30,M,26250
2012,30,M,25000
2012,30,M,25000
2012,30,M,23330
2012,30,M,34500
2012,30,M,30000
2012,30,M,32000
2012,30,M,31000
2012,30,M,32000
2012,30,M,34500
2012,30,M,30000
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,H,42660
2012,30,H,40000
2012,30,H,33000
2012,30,H,49330
2012,30,H,35000
2012,30,H,42670
2012,30,H,32660
2012,30,H,30000
2012,30,H,42660
2012,30,H,42660
2012,30,H,33330
2012,30,H,49330
2012,30,H,35000
2012,30,H,42600
2012,30,H,42670
2012,30,H,36000
2012,30,H,49330
2012,30,H,46930
2012,30,H,40830
2012,30,H,34950
2012,30,H,40000
2012,30,H,49300
2012,30,H,35000
2012,30,H,42660
2012,30,H,46000
2012,30,H,42660
2012,30,M,25000
2012,30,M,23330
2012,30,H,42660
2012,30,M,30000
2012,30,M,32000
2012,30,M,31000
2012,30,M,32000
2012,30,M,34500
2012,30,M,30000
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,M,30000
2012,30,M,25000
2012,30,M,34500
2012,30,M,32000
2012,30,M,21120
2012,30,M,26250
2012,30,M,25000
2012,30,M,25000
2012,30,H,42660
2012,30,H,40000
2012,30,H,33000
2012,30,H,49330
2012,30,H,35000
2012,30,H,42670
2012,30,H,32660
2012,30,H,30000
2012,30,H,42660
2012,30,H,42660
2012,30,H,33330
2012,30,H,49330
2012,30,H,35000
2012,30,H,42600
2012,30,H,42670
2012,30,H,36000
2012,30,H,49330
2012,30,H,46930
2012,30,H,40830
2012,30,H,34950
2012,30,H,40000
2012,30,H,49300
2012,30,H,35000
2012,30,H,42660
2012,30,H,46000
2012,30,H,42660
2012,30,M,34500
2012,30,M,30000
2012,30,H,33330
2012,30,M,34500
2012,30,M,32000
2012,30,M,21120
2012,30,M,26250
2012,30,M,25000
2012,30,M,25000
2012,30,M,23330
2012,30,M,34500
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,M,34500
2012,30,M,30000
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,H,33000
2012,30,H,49330
2012,30,H,35000
2012,30,H,42600
2012,30,H,42670
2012,30,H,37000
2012,30,H,49330
2012,30,H,46930
2012,30,H,40830
2012,30,H,34950
2012,30,H,40000
2012,30,H,49300
2012,30,H,35000
2012,30,H,42660
2012,30,H,46000
2012,30,H,42660
2012,30,H,42660
2012,30,H,42660
2012,30,H,40000
2012,30,H,49330
2012,30,H,35000
2012,30,H,42670
2012,30,H,32660
2012,30,H,30000
2012,30,H,42660
2012,30,H,42660
2012,30,M,25000
2012,30,M,25000
2012,30,H,42660
2012,30,M,23330
2012,30,M,34500
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,M,34500
2012,30,M,30000
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,M,30000
2012,30,M,25000
2012,30,M,34500
2012,30,M,32000
2012,30,M,21120
2012,30,M,26250
2012,30,H,42660
2012,30,H,40000
2012,30,H,33000
2012,30,H,49330
2012,30,H,35000
2012,30,H,42670
2012,30,H,32660
2012,30,H,30000
2012,30,H,42660
2012,30,H,42660
2012,30,H,33330
2012,30,H,49330
2012,30,H,35000
2012,30,H,42600
2012,30,H,42670
2012,30,H,37000
2012,30,H,49330
2012,30,H,46930
2012,30,H,40830
2012,30,H,34950
2012,30,H,40000
2012,30,H,49300
2012,30,H,35000
2012,30,H,42660
2012,30,H,46000
2012,30,H,42660
2012,30,M,25000
2012,30,M,32000
2012,30,H,49300
2012,30,M,34500
2012,30,M,30000
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,M,30000
2012,30,M,25000
2012,30,M,34500
2012,30,M,32000
2012,30,M,21120
2012,30,M,26250
2012,30,M,25000
2012,30,M,25000
2012,30,M,23330
2012,30,M,34500
2012,30,M,30000
2012,30,M,32000
2012,30,H,35000
2012,30,H,35000
2012,30,H,42660
2012,30,H,46000
2012,30,H,42660
2012,30,H,42660
2012,30,H,42660
2012,30,H,40000
2012,30,H,33000
2012,30,H,49330
2012,30,H,35000
2012,30,H,46000
2012,30,H,32660
2012,30,H,30000
2012,30,H,42660
2012,30,H,46000
2012,30,H,33330
2012,30,H,49330
2012,30,H,46000
2012,30,H,42670
2012,30,H,37000
2012,30,H,49330
2012,30,H,46000
2012,30,H,40830
2012,30,H,34950
2012,30,H,40000
2012,30,M,32000
2012,30,M,34500
2012,30,M,32000
2012,30,M,16120
2012,30,M,26250
2012,30,M,25000
2012,30,M,25000
2012,30,M,30000
2012,30,M,25000
2012,30,M,23330
2012,30,M,34500
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,M,34500
2012,30,M,30000
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,H,46000
2012,30,H,40000
2012,30,H,33000
2012,30,H,49330
2012,30,H,35000
2012,30,H,46000
2012,30,H,32660
2012,30,H,30000
2012,30,H,42660
2012,30,H,46000
2012,30,H,33330
2012,30,H,49330
2012,30,H,35000
2012,30,H,46000
2012,30,H,42670
2012,30,H,37000
2012,30,H,49330
2012,30,H,46000
2012,30,H,40830
2012,30,H,34950
2012,30,H,40000
2012,30,H,49300
2012,30,H,35000
2012,30,H,42660
2012,30,H,46000
2012,30,H,42660
2012,30,H,42660
2012,30,H,40000
2012,30,H,33000
2012,30,H,49330
2012,30,H,35000
2012,30,H,46000
2012,30,H,32660
2012,30,H,30000
2012,30,H,42660
2012,30,H,46000
2012,30,H,33330
2012,30,H,49330
2012,30,H,35000
2012,30,H,46000
2012,30,H,42670
2012,30,H,37000
2012,30,H,49330
2012,30,H,46000
2012,30,H,40830
2012,30,H,34950
2012,30,H,40000
2012,30,H,49300
2012,30,H,42660
2012,30,H,46000
2012,30,H,42660
2012,30,H,42660
2012,30,M,30000
2012,30,M,25000
2012,30,M,34500
2012,30,M,32000
2012,30,M,16120
2012,30,M,26250
2012,30,M,25000
2012,30,M,25000
2012,30,M,23330
2012,30,M,34500
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,M,34500
2012,30,M,30000
2012,30,M,30000
2012,30,M,32000
2012,30,M,32000
2012,30,M,32000
2012,30,H,35000
2012,30,H,46000
2012,31,H,46000
2012,31,H,42660
2012,31,H,33000
2012,31,H,49330
2012,31,H,35000
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,M,25000
2012,31,M,25000
2012,31,M,23330
2012,31,M,34500
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,M,34500
2012,31,M,30000
2012,31,M,30000
2012,31,M,25000
2012,31,M,34500
2012,31,M,32000
2012,31,M,16120
2012,31,M,26250
2012,31,H,46000
2012,31,H,32660
2012,31,H,30000
2012,31,H,42660
2012,31,H,46000
2012,31,H,33330
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,42670
2012,31,H,37000
2012,31,H,49330
2012,31,H,46000
2012,31,H,40830
2012,31,H,34950
2012,31,H,40000
2012,31,H,49300
2012,31,H,35000
2012,31,H,42660
2012,31,H,46000
2012,31,H,42660
2012,31,H,40000
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,42670
2012,31,H,37000
2012,31,H,49330
2012,31,H,46000
2012,31,H,40830
2012,31,H,34950
2012,31,H,40000
2012,31,H,49300
2012,31,H,35000
2012,31,H,42660
2012,31,H,46000
2012,31,H,42660
2012,31,H,42660
2012,31,M,30000
2012,31,M,25000
2012,31,M,34500
2012,31,M,32000
2012,31,M,16120
2012,31,M,26250
2012,31,M,25000
2012,31,M,25000
2012,31,M,23330
2012,31,M,34500
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,M,34500
2012,31,M,30000
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,H,46000
2012,31,H,40000
2012,31,H,33000
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,32660
2012,31,H,30000
2012,31,H,42660
2012,31,H,46000
2012,31,H,33330
2012,31,H,46000
2012,31,H,46000
2012,31,H,33000
2012,31,H,49330
2012,31,H,35000
2012,31,H,32660
2012,31,H,30000
2012,31,H,42660
2012,31,H,46000
2012,31,H,33330
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,42670
2012,31,M,30000
2012,31,M,25000
2012,31,M,34500
2012,31,M,32000
2012,31,M,16120
2012,31,M,26250
2012,31,M,25000
2012,31,M,25000
2012,31,M,23330
2012,31,M,34500
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,M,34500
2012,31,M,30000
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,H,37000
2012,31,H,49330
2012,31,H,46000
2012,31,H,40830
2012,31,H,34950
2012,31,H,40000
2012,31,H,49300
2012,31,H,35000
2012,31,H,42660
2012,31,H,46000
2012,31,H,42660
2012,31,H,42660
2012,31,H,40000
2012,31,H,42660
2012,31,M,32000
2012,31,H,42660
2012,31,H,42660
2012,31,H,46000
2012,31,H,40000
2012,31,H,33000
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,32660
2012,31,H,30000
2012,31,H,42660
2012,31,H,46000
2012,31,H,33330
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,42670
2012,31,H,37000
2012,31,H,49330
2012,31,H,46000
2012,31,H,40830
2012,31,H,34950
2012,31,H,40000
2012,31,H,49300
2012,31,H,35000
2012,31,M,30000
2012,31,M,25000
2012,31,M,34500
2012,31,M,32000
2012,31,M,22370
2012,31,M,26250
2012,31,M,25000
2012,31,M,25000
2012,31,M,23330
2012,31,M,34500
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,M,34500
2012,31,M,30000
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,H,46000
2012,31,H,46000
2012,31,M,25000
2012,31,H,33000
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,32660
2012,31,H,30000
2012,31,H,42660
2012,31,H,46000
2012,31,H,33330
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,42670
2012,31,H,42700
2012,31,H,49330
2012,31,H,46000
2012,31,H,40830
2012,31,H,34950
2012,31,H,40000
2012,31,H,49300
2012,31,H,35000
2012,31,H,42660
2012,31,H,46000
2012,31,H,42660
2012,31,H,42660
2012,31,H,37000
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,M,25000
2012,31,M,23330
2012,31,M,34500
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,M,34500
2012,31,M,30000
2012,31,M,30000
2012,31,M,25000
2012,31,M,34500
2012,31,M,32000
2012,31,M,19370
2012,31,M,23750
2012,31,H,40000
2012,31,H,46000
2012,31,H,40000
2012,31,H,33000
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,32660
2012,31,H,30000
2012,31,H,42660
2012,31,H,46000
2012,31,H,33330
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,42670
2012,31,H,37000
2012,31,H,42700
2012,31,H,49330
2012,31,H,46000
2012,31,H,40830
2012,31,H,34950
2012,31,H,40000
2012,31,H,49300
2012,31,H,35000
2012,31,H,42660
2012,31,H,46000
2012,31,H,42660
2012,31,H,42660
2012,31,M,30000
2012,31,M,25000
2012,31,M,34500
2012,31,M,32000
2012,31,M,12370
2012,31,M,23750
2012,31,M,25000
2012,31,M,25000
2012,31,M,23330
2012,31,M,34500
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,M,34500
2012,31,M,30000
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,32000
2012,31,H,46000
2012,31,M,32000
2012,31,H,30000
2012,31,H,42660
2012,31,H,46000
2012,31,H,33330
2012,31,H,49330
2012,31,H,35000
2012,31,H,46000
2012,31,H,42670
2012,31,H,37000
2012,31,H,42700
2012,31,H,49330
2012,31,H,46000
2012,31,H,40830
2012,31,H,34950
2012,31,H,40000
2012,31,H,49300
2012,31,H,42660
2012,31,H,46000
2012,31,H,42660
2012,31,H,42660
2012,31,H,46000
2012,31,H,40000
2012,31,H,33000
2012,31,H,49330
2012,31,H,35000
2012,31,H,35000
2012,31,M,30000
2012,31,M,25000
2012,31,M,34500
2012,31,M,32000
2012,31,M,12370
2012,31,M,23750
2012,31,M,25000
2012,31,M,25000
2012,31,M,23330
2012,31,M,34500
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,M,34500
2012,31,M,30000
2012,31,M,30000
2012,31,M,32000
2012,31,M,32000
2012,31,H,32660
2012,32,H,46000
2012,32,M,32000
2012,32,H,33000
2012,32,H,49330
2012,32,H,35000
2012,32,H,46000
2012,32,H,32660
2012,32,H,30000
2012,32,H,42660
2012,32,H,46000
2012,32,H,33330
2012,32,H,49330
2012,32,H,35000
2012,32,H,46000
2012,32,H,42670
2012,32,H,37000
2012,32,H,42700
2012,32,H,49330
2012,32,H,46000
2012,32,H,40830
2012,32,H,34950
2012,32,H,40000
2012,32,H,49300
2012,32,H,35000
2012,32,H,42660
2012,32,H,46000
2012,32,H,42660
2012,32,H,42660
2012,32,M,30000
2012,32,M,25000
2012,32,M,34500
2012,32,M,32000
2012,32,M,12370
2012,32,M,23750
2012,32,M,25000
2012,32,M,25000
2012,32,M,23330
2012,32,M,34500
2012,32,M,30000
2012,32,M,32000
2012,32,M,32000
2012,32,M,34500
2012,32,M,30000
2012,32,M,30000
2012,32,M,32000
2012,32,M,32000
2012,32,H,40000
2012,32,H,40000
2012,32,H,49300
2012,32,H,35000
2012,32,H,42660
2012,32,H,42670
2012,32,H,42660
2012,32,H,42660
2012,32,H,46000
2012,32,H,40000
2012,32,H,33000
2012,32,H,49330
2012,32,H,35000
2012,32,H,42670
2012,32,H,32660
2012,32,H,30000
2012,32,H,42660
2012,32,H,42660
2012,32,H,33330
2012,32,H,49330
2012,32,H,35000
2012,32,H,42660
2012,32,M,25000
2012,32,M,25000
2012,32,M,23330
2012,32,M,34500
2012,32,M,30000
2012,32,M,32000
2012,32,M,32000
2012,32,M,34500
2012,32,M,30000
2012,32,M,30000
2012,32,M,32000
2012,32,M,32000
2012,32,M,32000
2012,32,M,34500
2012,32,M,32000
2012,32,M,13620
2012,32,M,23750
2012,32,M,30000
2012,32,H,37000
2012,32,H,42670
2012,32,M,25000
2012,32,H,42700
2012,32,H,49330
2012,32,H,42700
2012,32,H,40830
2012,32,H,34950
2012,32,H,46000
2012,32,M,32000
2012,32,H,33000
2012,32,H,35000
2012,32,H,42670
2012,32,H,32660
2012,32,H,30000
2012,32,H,42660
2012,32,H,42660
2012,32,H,33330
2012,32,H,49330
2012,32,H,35000
2012,32,H,42660
2012,32,H,42670
2012,32,H,37000
2012,32,H,42700
2012,32,H,49330
2012,32,H,42700
2012,32,H,38330
2012,32,H,34950
2012,32,H,40000
2012,32,H,49300
2012,32,H,35000
2012,32,H,42660
2012,32,H,42670
2012,32,H,42660
2012,32,M,25000
2012,32,M,25000
2012,32,M,34500
2012,32,M,32000
2012,32,M,17370
2012,32,M,23750
2012,32,H,49330
2012,32,H,42660
2012,32,M,25000
2012,32,M,25000
2012,32,M,23330
2012,32,M,34500
2012,32,M,30000
2012,32,M,32000
2012,32,M,32000
2012,32,M,34500
2012,32,M,30000
2012,32,M,30000
2012,32,M,32000
2012,32,M,32000
2012,32,H,30000
2012,32,H,37000
2012,32,M,32000
2012,32,H,49330
2012,32,H,42700
2012,32,H,38330
2012,32,H,34950
2012,32,H,40000
2012,32,H,49300
2012,32,H,35000
2012,32,H,42660
2012,32,H,42670
2012,32,H,42660
2012,32,H,42660
2012,32,H,46000
2012,32,H,30000
2012,32,H,33000
2012,32,H,49330
2012,32,H,35000
2012,32,H,42670
