YEAR,WEEK,date,avgTemper,rain,sunHour,sunAmount,humidity,cloud,snow,wind
2015,38,2015-09-21,20.3,0.0,9.6,9.1,71.5,1.0,0.0,6.0
2015,38,2015-09-22,20.5,0.0,9.9,9.4,67.7,1.0,0.0,7.0
2015,38,2015-09-23,18.8,11.5,0.4,2.6,78.9,4.3,0.0,6.1
2015,38,2015-09-24,20.3,1.6,4.3,5.6,76.6,3.5,0.0,7.2
2015,38,2015-09-25,20.4,0.0,4.9,6.5,73.7,2.9,0.0,6.1
2015,38,2015-09-26,19.9,0.0,6.8,7.3,73.5,1.7,0.0,5.8
2015,39,2015-09-27,19.6,0.0,9.7,9.3,66.4,0.5,0.0,6.2
2015,39,2015-09-28,20.2,0.0,7.5,8.2,58.7,2.3,0.0,7.2
2015,39,2015-09-29,20.5,0.0,9.5,9.1,55.9,1.6,0.0,8.4
2015,39,2015-09-30,19.0,4.5,1.8,4.1,62.5,4.7,0.0,8.2
2015,39,2015-10-01,17.7,38.9,0.0,1.0,81.5,4.5,0.0,14.8
2015,39,2015-10-02,15.6,0.0,10.3,9.4,52.5,0.5,0.0,12.0
2015,39,2015-10-03,17.8,0.0,8.9,8.1,63.3,1.9,0.0,8.5
2015,40,2015-10-04,16.4,0.0,7.1,7.5,56.1,3.3,0.0,6.4
2015,40,2015-10-05,16.7,0.0,9.4,8.6,61.7,0.9,0.0,5.8
2015,40,2015-10-06,16.6,0.0,10.1,8.7,63.9,0.0,0.0,5.7
2015,40,2015-10-07,17.2,0.0,7.3,7.4,69.5,2.1,0.0,5.4
2015,40,2015-10-08,17.5,0.2,7.1,6.5,69.5,2.1,0.0,6.7
2015,40,2015-10-09,15.9,0.3,8.8,8.5,53.8,1.5,0.0,9.1
2015,40,2015-10-10,13.8,4.4,6.7,6.4,68.6,2.8,0.0,10.4
2015,41,2015-10-11,12.5,2.5,5.1,5.4,68.6,3.0,0.0,10.3
2015,41,2015-10-12,13.3,0.5,7.6,7.1,62.7,1.9,0.0,10.2
2015,41,2015-10-13,14.3,0.0,9.9,8.4,63.7,0.3,0.0,8.3
2015,41,2015-10-14,15.5,0.0,9.5,8.1,68.4,0.2,0.0,6.0
2015,41,2015-10-15,15.8,0.0,8.7,7.2,72.1,1.5,0.0,5.0
2015,41,2015-10-16,15.9,0.0,8.1,6.8,75.0,1.0,0.0,5.5
2015,41,2015-10-17,16.2,0.0,8.8,7.6,72.0,0.4,0.0,5.4
2015,42,2015-10-18,16.1,0.0,8.9,7.6,69.6,0.2,0.0,5.4
2015,42,2015-10-19,16.4,0.1,8.0,6.7,71.8,1.3,0.0,5.7
2015,42,2015-10-20,16.8,0.0,7.2,6.0,72.7,0.9,0.0,6.2
2015,42,2015-10-21,16.9,0.0,6.9,6.1,76.5,0.4,0.0,5.8
2015,42,2015-10-22,16.4,0.1,5.2,5.6,74.8,1.7,0.0,6.7
2015,42,2015-10-23,16.2,0.0,5.9,5.5,75.0,1.4,0.0,5.8
2015,42,2015-10-24,16.0,2.0,5.6,5.0,73.2,1.7,0.0,7.7
2015,43,2015-10-25,14.8,0.0,8.6,7.1,60.1,1.2,0.0,7.4
2015,43,2015-10-26,14.4,0.7,5.8,5.9,64.0,3.3,0.0,7.5
2015,43,2015-10-27,13.2,16.8,3.5,3.4,68.6,2.9,0.0,11.4
2015,43,2015-10-28,11.3,0.0,8.7,7.1,53.9,1.0,0.0,9.6
2015,43,2015-10-29,10.6,0.4,6.9,5.9,55.6,2.0,0.0,8.4
2015,43,2015-10-30,8.1,0.0,8.9,7.1,48.6,1.1,0.0,9.4
2015,43,2015-10-31,6.6,0.0,9.3,7.3,50.1,0.4,0.0,8.6
2015,44,2015-11-01,6.9,0.2,1.2,2.5,62.8,4.1,0.0,4.6
2015,44,2015-11-02,10.1,0.2,7.3,5.7,64.3,1.6,0.0,8.1
2015,44,2015-11-03,10.9,0.0,8.7,6.6,67.4,0.1,0.0,5.5
2015,44,2015-11-04,11.2,0.0,8.6,6.5,68.1,0.8,0.0,5.0
2015,44,2015-11-05,13.0,0.0,5.9,5.2,67.9,2.1,0.0,5.5
2015,44,2015-11-06,13.6,2.8,4.3,4.4,71.3,3.5,0.0,9.5
2015,44,2015-11-07,13.0,27.9,0.0,0.7,89.1,5.2,0.0,8.2
2015,45,2015-11-08,13.4,13.2,0.1,0.8,89.9,5.2,0.0,7.1
2015,45,2015-11-09,12.4,2.4,1.0,2.2,82.4,4.6,0.0,7.4
2015,45,2015-11-10,10.8,0.1,2.7,3.5,76.0,3.3,0.0,6.6
2015,45,2015-11-11,11.6,0.6,4.7,4.5,76.7,3.3,0.0,5.8
2015,45,2015-11-12,13.7,0.3,5.2,4.6,0.0,3.0,0.0,8.0
2015,45,2015-11-13,12.0,24.9,0.0,0.7,0.0,5.2,0.0,8.7
2015,45,2015-11-14,13.6,3.2,0.1,1.4,0.0,5.0,0.0,5.6
2015,46,2015-11-15,13.4,0.0,3.8,4.1,0.0,3.2,0.0,5.6
2015,46,2015-11-16,12.6,10.3,0.4,1.7,0.0,4.7,0.0,6.1
2015,46,2015-11-17,14.0,0.5,2.3,2.3,0.0,4.3,0.0,7.0
2015,46,2015-11-18,11.4,7.3,0.0,1.0,0.0,5.0,0.0,9.7
2015,46,2015-11-19,10.2,1.2,0.1,1.6,0.0,4.8,0.0,6.6
2015,46,2015-11-20,11.0,0.2,4.2,3.8,0.0,3.2,0.0,5.6
2015,46,2015-11-21,9.8,0.0,2.5,2.7,0.0,3.2,0.0,4.8
2015,47,2015-11-22,11.4,2.0,3.0,3.6,0.0,3.6,0.0,6.6
2015,47,2015-11-23,10.9,5.8,0.2,1.5,0.0,5.0,0.0,7.3
2015,47,2015-11-24,8.4,1.0,2.2,3.3,0.0,4.1,0.0,8.8
2015,47,2015-11-25,5.6,7.5,0.2,1.1,0.0,4.9,0.0,8.4
2015,47,2015-11-26,0.9,3.4,3.8,3.1,0.0,3.2,0.9,12.0
2015,47,2015-11-27,1.1,0.6,4.0,3.2,0.0,2.8,0.8,9.7
2015,47,2015-11-28,3.4,0.1,3.3,3.4,0.0,3.2,0.1,5.8
2015,48,2015-11-29,5.5,0.9,2.4,2.9,0.0,3.8,0.0,4.8
2015,48,2015-11-30,6.6,0.2,6.5,4.4,71.1,1.8,0.0,7.3
2015,48,2015-12-01,5.4,0.0,7.8,5.0,70.5,0.7,0.0,4.6
2015,48,2015-12-02,7.6,6.5,0.5,1.1,76.5,4.1,0.0,11.3
2015,48,2015-12-03,3.0,3.2,3.4,2.9,62.2,3.3,1.1,14.8
2015,48,2015-12-04,2.8,0.6,4.9,3.7,64.7,2.7,0.8,10.6
2015,48,2015-12-05,5.2,0.0,3.5,3.0,58.9,3.6,0.1,8.8
2015,49,2015-12-06,3.4,0.0,3.5,3.2,60.5,3.2,0.0,5.0
2015,49,2015-12-07,3.8,0.0,6.5,4.6,66.7,1.8,0.0,5.6
2015,49,2015-12-08,4.8,0.1,7.7,4.8,66.9,0.9,0.0,5.4
2015,49,2015-12-09,6.5,0.0,4.7,3.7,70.7,3.2,0.0,4.8
2015,49,2015-12-10,8.8,15.7,0.0,0.7,86.6,5.1,0.0,6.5
2015,49,2015-12-11,7.5,3.6,2.2,2.1,71.8,3.5,0.0,9.3
2015,49,2015-12-12,6.0,0.0,5.7,4.4,64.2,2.3,0.0,6.6
2015,50,2015-12-13,6.9,0.0,5.8,4.1,65.6,2.7,0.0,5.1
2015,50,2015-12-14,7.1,4.0,0.0,1.0,82.8,4.9,0.0,5.0
2015,50,2015-12-15,7.0,0.6,2.5,2.5,69.6,3.9,0.0,9.5
2015,50,2015-12-16,1.7,2.1,4.3,3.1,62.8,2.9,0.4,11.3
2015,50,2015-12-17,-1.8,0.4,7.3,4.4,54.3,0.8,0.9,10.1
2015,50,2015-12-18,-0.3,0.0,3.9,3.2,64.0,1.9,0.3,6.9
2015,50,2015-12-19,1.9,0.0,7.5,4.8,68.9,0.6,0.0,4.9
2015,51,2015-12-20,2.6,1.0,0.8,1.9,73.5,4.1,0.0,3.8
2015,51,2015-12-21,4.6,1.8,3.2,2.9,80.2,3.0,0.0,7.5
2015,51,2015-12-22,4.7,0.1,5.9,4.2,75.5,2.8,0.0,5.4
2015,51,2015-12-23,6.7,1.8,1.4,1.6,82.9,3.9,0.0,5.1
2015,51,2015-12-24,4.4,0.0,4.8,3.7,69.1,2.7,0.0,7.9
2015,51,2015-12-25,1.8,0.0,8.3,5.3,45.8,1.0,0.1,8.7
2015,51,2015-12-26,3.9,0.3,5.1,3.7,0.0,1.6,0.1,8.9
2015,52,2015-12-27,-0.6,0.0,8.0,5.0,0.0,0.5,0.0,7.8
2015,52,2015-12-28,-2.1,0.0,7.3,4.7,46.2,1.0,0.0,9.2
2015,52,2015-12-29,-0.8,0.0,7.6,4.6,51.0,1.2,0.0,6.8
2015,52,2015-12-30,1.4,1.0,6.4,4.4,62.8,2.0,0.0,6.0
2015,52,2015-12-31,2.3,0.4,5.2,3.5,70.0,1.9,0.0,8.0
2016,0,2016-01-01,2.1,0.0,5.4,4.1,67.0,2.2,0.0,6.2
2016,0,2016-01-02,5.6,0.0,4.3,3.5,71.8,2.7,0.0,6.4
2016,1,2016-01-03,6.3,0.0,5.3,3.9,77.1,2.0,0.0,5.1
2016,1,2016-01-04,5.3,0.0,7.2,4.4,56.7,1.6,0.0,7.8
2016,1,2016-01-05,0.9,0.4,3.5,2.7,42.6,2.9,0.0,6.9
2016,1,2016-01-06,1.1,0.0,5.2,3.8,52.5,3.0,0.0,7.8
2016,1,2016-01-07,0.5,0.0,6.5,4.5,52.3,1.7,0.0,8.8
2016,1,2016-01-08,-0.3,0.0,6.9,4.5,54.6,1.7,0.0,8.8
2016,1,2016-01-09,0.9,0.0,6.7,4.5,55.8,1.8,0.0,8.2
2016,2,2016-01-10,1.9,0.0,6.5,4.5,53.2,1.5,0.0,7.4
2016,2,2016-01-11,-0.3,0.0,7.4,4.9,43.2,1.7,0.0,7.7
2016,2,2016-01-12,-1.7,0.0,7.8,5.1,46.2,1.3,0.1,8.4
2016,2,2016-01-13,-1.1,0.6,5.2,4.0,61.8,2.5,0.5,9.5
2016,2,2016-01-14,-0.8,0.1,7.0,4.9,56.2,1.8,0.2,8.0
2016,2,2016-01-15,0.4,0.1,6.1,4.4,62.2,1.5,0.1,5.1
2016,2,2016-01-16,1.3,0.0,4.0,3.7,65.1,2.7,0.0,4.8
2016,3,2016-01-17,2.5,4.5,0.0,1.4,75.7,4.5,0.0,5.9
2016,3,2016-01-18,-1.9,1.1,4.6,3.6,64.2,3.1,0.9,14.4
2016,3,2016-01-19,-7.1,0.9,6.7,4.7,52.4,1.6,1.6,15.0
2016,3,2016-01-20,-6.4,0.0,6.1,4.2,54.4,2.0,0.2,8.1
2016,3,2016-01-21,-4.3,0.1,3.5,3.5,50.8,3.1,0.6,7.9
2016,3,2016-01-22,-3.9,0.1,6.4,5.0,43.1,2.6,0.5,8.2
2016,3,2016-01-23,-6.7,1.3,5.7,4.4,46.1,2.9,1.8,12.0
2016,4,2016-01-24,-10.4,1.6,6.3,4.2,55.1,1.5,2.6,11.2
2016,4,2016-01-25,-6.2,0.2,7.8,5.1,58.4,1.0,2.9,8.3
2016,4,2016-01-26,-1.3,0.1,5.4,4.6,63.8,2.0,1.6,8.4
2016,4,2016-01-27,0.5,0.0,7.8,5.2,60.7,1.5,0.8,6.6
2016,4,2016-01-28,0.6,7.7,0.5,1.6,69.7,4.6,0.4,6.0
2016,4,2016-01-29,2.6,8.2,0.0,1.3,76.8,4.9,1.0,7.3
2016,4,2016-01-30,2.5,0.2,3.1,3.7,76.8,3.2,0.4,6.5
2016,5,2016-01-31,-0.5,0.1,6.1,4.6,55.5,2.3,0.3,8.0
2016,5,2016-02-01,-2.6,0.2,7.6,5.9,46.3,1.2,0.3,9.0
2016,5,2016-02-02,-3.0,0.0,8.8,6.4,47.7,0.4,0.3,7.6
2016,5,2016-02-03,-1.3,0.0,8.7,6.4,52.3,0.4,0.4,7.9
2016,5,2016-02-04,0.6,0.0,6.9,5.2,51.1,1.7,0.3,8.4
2016,5,2016-02-05,0.1,0.0,8.9,6.5,43.8,0.6,0.3,8.1
2016,5,2016-02-06,-1.0,0.2,8.1,6.1,47.9,0.9,0.3,9.2
2016,6,2016-02-07,-1.3,0.0,8.8,6.7,51.0,1.0,0.3,6.8
2016,6,2016-02-08,2.1,0.1,6.8,5.6,54.3,1.5,0.3,11.7
2016,6,2016-02-09,2.9,0.0,9.4,7.1,44.1,0.3,0.2,11.8
2016,6,2016-02-10,3.0,0.0,9.5,7.2,49.2,0.1,0.2,5.7
2016,6,2016-02-11,7.3,0.3,5.0,4.8,52.3,3.3,0.2,7.4
2016,6,2016-02-12,10.0,21.4,0.0,0.8,88.5,5.1,0.2,8.6
2016,6,2016-02-13,12.0,13.8,0.5,2.2,90.5,5.1,0.1,10.3
2016,7,2016-02-14,1.2,0.6,2.2,3.2,68.3,4.1,0.0,12.8
2016,7,2016-02-15,-2.9,0.4,8.5,7.3,51.7,1.6,0.5,11.8
2016,7,2016-02-16,0.0,0.5,4.6,4.6,62.2,2.6,0.8,11.6
2016,7,2016-02-17,1.4,0.0,9.4,7.6,52.7,0.4,0.1,9.1
2016,7,2016-02-18,3.8,0.0,7.8,6.1,59.9,1.6,0.0,9.6
2016,7,2016-02-19,4.6,0.1,3.0,3.9,58.6,3.6,0.0,7.2
2016,7,2016-02-20,3.6,0.1,7.0,6.0,48.6,2.4,0.0,10.7
2016,8,2016-02-21,1.2,0.0,9.1,7.7,40.0,1.4,0.0,9.6
2016,8,2016-02-22,2.8,0.3,1.2,3.6,44.9,5.0,0.0,5.2
2016,8,2016-02-23,3.4,0.2,6.9,6.6,48.4,2.8,0.1,10.9
2016,8,2016-02-24,-0.8,0.2,7.4,6.8,48.4,1.8,0.0,8.9
2016,8,2016-02-25,0.7,0.0,9.0,7.4,48.2,0.8,0.1,10.5
2016,8,2016-02-26,3.1,0.8,5.3,5.6,62.0,3.0,0.3,8.0
2016,8,2016-02-27,5.7,1.1,7.1,6.6,64.0,2.8,0.0,8.6
2016,9,2016-02-28,4.3,5.0,2.3,3.3,71.7,3.5,0.8,11.9
2016,9,2016-02-29,-1.6,0.4,6.5,5.8,52.8,2.2,0.8,12.7
2016,9,2016-03-01,-1.1,0.0,9.6,8.6,50.0,0.6,0.3,8.5
2016,9,2016-03-02,3.6,0.0,8.9,8.0,58.8,0.8,0.0,8.6
2016,9,2016-03-03,7.8,0.1,7.2,7.1,64.6,1.5,0.0,7.0
2016,9,2016-03-04,3.4,9.9,2.6,3.2,26.1,4.3,0.0,5.9
2016,9,2016-03-05,11.9,25.8,0.6,2.4,87.2,4.9,0.0,11.4
2016,10,2016-03-06,10.2,4.2,5.8,6.1,71.0,2.5,0.0,7.8
2016,10,2016-03-07,9.1,0.0,4.2,5.1,62.4,2.5,0.0,6.7
2016,10,2016-03-08,5.8,2.5,0.6,2.6,50.6,4.7,0.0,8.7
2016,10,2016-03-09,3.1,2.8,7.2,8.2,50.6,2.9,0.0,9.6
2016,10,2016-03-10,1.5,0.0,9.2,9.0,40.2,1.9,0.0,10.4
2016,10,2016-03-11,0.9,0.0,10.4,9.6,44.2,0.4,0.0,9.1
2016,10,2016-03-12,2.8,0.0,8.7,8.6,46.5,1.5,0.0,8.2
2016,11,2016-03-13,3.9,0.5,0.5,3.4,52.1,4.4,0.0,5.7
2016,11,2016-03-14,4.5,0.0,7.4,7.3,59.9,1.7,0.0,8.4
2016,11,2016-03-15,5.7,0.0,9.2,9.5,50.0,1.8,0.0,6.7
2016,11,2016-03-16,8.5,0.0,8.5,8.7,45.4,1.8,0.0,7.4
2016,11,2016-03-17,10.1,0.1,8.0,8.2,47.9,2.7,0.0,6.6
2016,11,2016-03-18,11.1,10.4,1.9,3.3,78.7,4.1,0.0,6.2
2016,11,2016-03-19,10.3,0.0,8.7,8.5,67.3,1.1,0.0,8.2
2016,12,2016-03-20,8.4,0.0,6.2,8.0,64.6,2.1,0.0,7.3
2016,12,2016-03-21,8.7,0.0,9.8,9.6,60.6,0.6,0.0,7.3
2016,12,2016-03-22,9.0,0.0,9.7,9.7,56.9,1.9,0.0,7.8
2016,12,2016-03-23,8.0,0.2,7.5,8.6,55.6,3.0,0.0,9.7
2016,12,2016-03-24,6.4,0.2,8.7,8.9,50.8,1.9,0.0,9.2
2016,12,2016-03-25,6.0,0.4,6.7,8.1,58.7,2.4,0.0,7.3
2016,12,2016-03-26,5.6,1.2,8.1,8.2,62.0,1.7,0.0,7.5
2016,13,2016-03-27,7.0,0.0,10.1,9.8,52.3,0.4,0.0,8.6
2016,13,2016-03-28,9.3,0.0,10.8,10.4,44.1,0.1,0.0,7.9
2016,13,2016-03-29,11.5,0.0,4.6,6.7,55.5,3.1,0.0,11.8
2016,13,2016-03-30,12.5,0.0,9.7,10.0,54.7,1.7,0.0,8.1
2016,13,2016-03-31,12.3,0.0,5.9,7.4,47.3,2.8,0.0,5.8
2016,13,2016-04-01,13.3,0.0,10.2,10.5,46.8,0.6,0.0,7.4
2016,13,2016-04-02,13.9,0.0,8.4,8.8,56.1,2.2,0.0,8.0
2016,14,2016-04-03,11.7,7.3,0.0,2.0,77.3,4.8,0.0,7.1
2016,14,2016-04-04,11.2,1.5,4.2,6.4,71.2,3.7,0.0,7.5
2016,14,2016-04-05,11.6,0.0,9.6,10.7,51.7,1.6,0.0,7.7
2016,14,2016-04-06,12.8,12.0,4.7,6.6,53.5,4.2,0.0,8.7
2016,14,2016-04-07,12.4,21.2,3.7,5.7,79.7,4.0,0.0,8.0
2016,14,2016-04-08,13.2,0.0,8.1,9.8,65.4,2.0,0.0,8.7
2016,14,2016-04-09,14.2,0.0,6.9,8.2,60.7,3.0,0.0,7.4
2016,15,2016-04-10,13.5,0.2,7.2,9.1,64.5,2.9,0.0,8.7
2016,15,2016-04-11,10.8,0.1,7.5,9.4,59.5,1.9,0.0,8.2
2016,15,2016-04-12,12.6,0.3,7.6,9.0,56.4,3.5,0.0,7.8
2016,15,2016-04-13,13.9,13.6,2.4,3.9,85.2,4.1,0.0,6.2
2016,15,2016-04-14,14.3,0.0,8.4,9.5,68.8,1.5,0.0,8.6
2016,15,2016-04-15,13.7,0.0,11.1,11.9,57.0,0.3,0.0,8.8
2016,15,2016-04-16,14.2,27.2,2.2,4.0,71.7,4.1,0.0,13.4
2016,16,2016-04-17,12.6,10.5,8.1,9.4,58.4,2.9,0.0,18.2
2016,16,2016-04-18,12.5,1.0,7.8,9.5,54.8,3.0,0.0,11.1
2016,16,2016-04-19,12.3,0.0,10.9,12.1,57.0,0.7,0.0,8.0
2016,16,2016-04-20,13.6,0.8,4.8,7.5,60.1,3.9,0.0,7.9
2016,16,2016-04-21,13.5,26.0,0.6,2.7,88.0,4.7,0.0,7.7
2016,16,2016-04-22,15.9,0.0,7.8,9.6,72.3,2.6,0.0,8.9
2016,16,2016-04-23,14.6,0.1,2.6,6.6,54.5,4.2,0.0,7.1
2016,17,2016-04-24,14.3,0.0,10.0,11.8,44.0,1.4,0.0,7.6
2016,17,2016-04-25,15.8,0.0,11.3,11.8,46.2,0.9,0.0,6.4
2016,17,2016-04-26,17.1,1.5,8.9,10.2,52.4,2.9,0.0,8.2
2016,17,2016-04-27,12.5,21.0,0.0,2.3,74.6,5.1,0.0,9.4
2016,17,2016-04-28,13.4,2.4,4.2,7.3,66.6,4.1,0.0,8.0
2016,17,2016-04-29,14.1,0.1,10.6,11.8,58.8,1.1,0.0,7.7
2016,17,2016-04-30,15.8,0.0,9.0,10.7,54.7,1.0,0.0,10.3
2016,18,2016-05-01,17.7,0.0,9.9,11.7,52.4,1.1,0.0,8.8
2016,18,2016-05-02,18.7,8.1,6.8,8.7,68.0,3.6,0.0,10.5
2016,18,2016-05-03,14.6,28.1,1.4,2.7,77.9,4.4,0.0,16.4
2016,18,2016-05-04,16.5,0.1,11.7,12.9,43.4,0.4,0.0,15.5
2016,18,2016-05-05,17.8,1.9,9.1,11.0,49.1,2.8,0.0,9.0
2016,18,2016-05-06,17.3,2.9,2.0,4.9,80.2,4.3,0.0,9.4
2016,18,2016-05-07,16.5,0.0,10.3,12.0,54.0,1.8,0.0,9.3
2016,19,2016-05-08,17.2,0.1,8.8,10.7,51.8,3.1,0.0,7.4
2016,19,2016-05-09,17.6,0.1,2.4,6.6,58.6,4.6,0.0,5.9
2016,19,2016-05-10,13.5,19.7,0.0,1.8,87.1,5.1,0.0,8.2
2016,19,2016-05-11,8.5,0.8,9.6,11.4,72.7,2.1,0.0,7.4
2016,19,2016-05-12,17.2,0.0,11.6,13.4,65.8,0.8,0.0,8.4
2016,19,2016-05-13,16.3,0.0,7.5,9.6,65.9,2.4,0.0,8.4
2016,19,2016-05-14,17.2,0.0,11.2,13.1,60.3,2.0,0.0,8.0
2016,20,2016-05-15,17.7,13.3,5.2,7.6,75.4,3.9,0.0,12.0
2016,20,2016-05-16,0.0,6.3,0.0,0.0,0.0,0.0,0.0,10.5
2016,20,2016-05-17,17.3,0.0,12.5,13.7,52.6,0.0,0.0,6.4
2016,20,2016-05-18,19.8,0.0,12.4,13.6,50.9,0.6,0.0,6.0
2016,20,2016-05-19,20.2,0.0,11.3,12.5,50.3,1.5,0.0,6.7
2016,20,2016-05-20,20.0,0.0,12.3,13.3,52.2,1.1,0.0,7.3
2016,20,2016-05-21,20.1,0.0,11.3,12.8,45.6,2.4,0.0,7.2
2016,21,2016-05-22,20.1,0.0,11.3,12.9,47.9,1.5,0.0,6.9
2016,21,2016-05-23,20.3,0.0,9.7,11.7,55.3,2.9,0.0,7.1
2016,21,2016-05-24,17.3,21.5,1.5,3.0,83.5,4.5,0.0,8.6
2016,21,2016-05-25,18.5,0.0,9.2,11.6,70.4,1.8,0.0,6.8
2016,21,2016-05-26,19.7,0.1,5.6,8.6,69.4,3.4,0.0,6.5
2016,21,2016-05-27,20.8,0.4,7.0,10.5,61.5,4.0,0.0,6.3
2016,21,2016-05-28,20.1,0.8,7.7,9.6,61.9,2.6,0.0,6.0
2016,22,2016-05-29,19.4,1.0,5.8,8.7,66.4,2.7,0.0,6.6
2016,22,2016-05-30,20.7,0.0,11.9,13.5,62.8,0.2,0.0,7.3
2016,22,2016-05-31,21.0,0.0,9.8,11.2,60.4,2.1,0.0,7.3
2016,22,2016-06-01,20.4,0.0,10.2,12.1,56.6,1.8,0.0,8.2
2016,22,2016-06-02,19.8,0.0,11.7,13.1,56.6,0.8,0.0,7.0
2016,22,2016-06-03,20.9,0.0,9.9,11.8,54.9,2.2,0.0,7.0
2016,22,2016-06-04,18.7,4.0,0.6,3.4,71.3,4.5,0.0,6.4
2016,23,2016-06-05,20.6,0.0,9.4,11.2,64.2,2.5,0.0,8.1
2016,23,2016-06-06,19.1,1.0,1.2,5.0,74.9,4.7,0.0,6.6
2016,23,2016-06-07,20.4,0.4,4.1,7.7,76.5,3.9,0.0,5.7
2016,23,2016-06-08,20.3,1.6,3.8,7.3,77.8,4.4,0.0,5.4
2016,23,2016-06-09,21.5,0.0,8.2,10.5,72.4,2.6,0.0,6.4
2016,23,2016-06-10,22.2,0.0,9.9,11.8,69.7,1.8,0.0,6.6
2016,23,2016-06-11,22.8,1.6,5.3,8.3,75.0,3.5,0.0,6.9
2016,24,2016-06-12,22.2,2.0,1.2,4.5,83.3,4.7,0.0,5.3
2016,24,2016-06-13,21.8,0.1,7.4,10.7,76.7,3.5,0.0,6.8
2016,24,2016-06-14,21.4,0.3,6.3,9.8,74.8,3.2,0.0,7.0
2016,24,2016-06-15,20.9,5.2,1.0,4.5,80.1,4.8,0.0,9.0
2016,24,2016-06-16,21.2,1.3,4.1,7.7,75.1,3.6,0.0,8.0
2016,24,2016-06-17,22.2,0.0,11.6,12.8,65.4,0.7,0.0,7.4
2016,24,2016-06-18,22.8,0.8,10.2,11.8,67.2,2.1,0.0,7.6
2016,25,2016-06-19,23.2,1.7,9.0,10.9,71.8,2.5,0.0,7.6
2016,25,2016-06-20,22.6,5.7,4.7,7.3,76.9,3.8,0.0,6.8
2016,25,2016-06-21,23.0,0.7,4.9,7.9,76.5,4.2,0.0,6.7
2016,25,2016-06-22,22.2,9.6,1.4,4.4,82.2,4.4,0.0,7.4
2016,25,2016-06-23,23.4,0.1,8.1,10.7,74.5,3.0,0.0,6.7
2016,25,2016-06-24,21.4,28.6,1.3,3.4,84.4,4.5,0.0,9.4
2016,25,2016-06-25,21.8,0.0,8.3,10.6,65.2,2.4,0.0,9.9
2016,26,2016-06-26,22.5,0.0,11.9,13.0,66.0,0.8,0.0,7.6
2016,26,2016-06-27,21.3,1.4,3.2,5.9,73.9,3.8,0.0,6.4
2016,26,2016-06-28,21.7,1.3,6.3,8.6,72.0,3.7,0.0,6.5
2016,26,2016-06-29,22.2,2.7,3.6,6.9,75.4,4.4,0.0,6.2
2016,26,2016-06-30,23.5,0.6,4.4,7.1,78.7,3.9,0.0,7.9
2016,26,2016-07-01,23.3,55.5,0.5,2.7,86.2,5.0,0.0,11.0
2016,26,2016-07-02,22.8,21.2,2.0,4.9,85.3,4.8,0.0,11.3
2016,27,2016-07-03,21.6,19.0,0.9,3.6,86.0,4.8,0.0,5.9
2016,27,2016-07-04,21.5,51.9,0.4,2.6,90.7,5.0,0.0,7.6
2016,27,2016-07-05,24.8,35.4,2.6,5.7,88.9,4.9,0.0,11.2
2016,27,2016-07-06,23.9,22.2,4.0,7.0,89.9,4.3,0.0,7.7
2016,27,2016-07-07,23.7,0.9,6.4,9.7,84.4,3.9,0.0,7.1
2016,27,2016-07-08,25.6,0.5,9.7,11.4,80.0,2.2,0.0,6.7
2016,27,2016-07-09,26.2,0.0,10.6,12.8,77.3,1.8,0.0,6.0
2016,28,2016-07-10,26.1,0.4,6.8,9.6,78.2,3.9,0.0,5.5
2016,28,2016-07-11,25.7,4.3,2.9,6.2,83.2,4.8,0.0,6.3
2016,28,2016-07-12,24.8,11.2,2.7,5.4,86.9,4.7,0.0,6.8
2016,28,2016-07-13,25.7,1.1,5.4,8.8,81.5,3.5,0.0,6.8
2016,28,2016-07-14,25.3,0.8,8.6,10.6,77.0,2.7,0.0,7.9
2016,28,2016-07-15,24.6,0.9,5.1,9.0,72.9,4.0,0.0,8.7
2016,28,2016-07-16,21.9,26.2,0.4,2.2,91.4,5.1,0.0,8.9
2016,29,2016-07-17,23.4,1.0,4.4,8.0,83.6,3.8,0.0,7.1
2016,29,2016-07-18,24.0,0.1,7.8,9.9,80.3,3.0,0.0,5.8
2016,29,2016-07-19,25.3,0.1,8.4,10.9,78.8,2.6,0.0,6.8
2016,29,2016-07-20,25.7,0.0,8.7,11.3,76.1,2.7,0.0,7.3
2016,29,2016-07-21,25.5,0.0,7.4,10.7,75.7,3.2,0.0,7.1
2016,29,2016-07-22,26.2,0.0,9.8,12.1,75.4,2.6,0.0,7.2
2016,29,2016-07-23,26.8,0.8,8.7,10.9,77.4,3.0,0.0,6.4
2016,30,2016-07-24,27.5,6.7,6.6,9.1,82.2,3.3,0.0,6.9
2016,30,2016-07-25,27.6,6.2,6.0,8.0,83.4,3.5,0.0,6.5
2016,30,2016-07-26,28.1,0.1,8.9,10.5,79.0,2.8,0.0,7.7
2016,30,2016-07-27,28.0,1.4,5.6,8.2,79.6,3.4,0.0,9.3
2016,30,2016-07-28,28.3,0.7,8.4,10.0,77.9,3.0,0.0,8.6
2016,30,2016-07-29,24.0,8.0,6.5,8.4,79.3,3.2,0.0,7.5
2016,30,2016-07-30,28.4,3.6,7.9,9.4,81.1,2.8,0.0,6.5
2016,31,2016-07-31,28.2,6.9,9.4,10.9,79.7,2.2,0.0,7.9
2016,31,2016-08-01,27.6,2.3,7.9,10.0,80.1,2.6,0.0,6.9
